x_m,y_m,z_m,sigma_min_m_rad,condition_number
1.084482285925367218e-01,6.384423229890782980e-02,-1.692915867026527632e-01,5.419833129177744485e-02,4.452042799988327637e+00
1.052189087040752424e-01,6.275010098635508404e-02,-1.760714539024073877e-01,5.236966020923399662e-02,4.666266600344991744e+00
1.016002572444433955e-01,6.168734475604858991e-02,-1.826569030386531178e-01,5.045137387607672580e-02,4.901690129991280287e+00
9.760423508401579185e-02,6.065947637777351770e-02,-1.890261669684761281e-01,4.844964979596582538e-02,5.161284037921259227e+00
9.324405043132207027e-02,5.966989330513155360e-02,-1.951581931143910320e-01,4.637013164588416753e-02,5.448722579829885504e+00
8.853411517543799403e-02,5.872186644580437709e-02,-2.010327130502500559e-01,4.421806438145927526e-02,5.768575759778497236e+00
8.348999724980417370e-02,5.781852935009453021e-02,-2.066303094952650077e-01,4.199838546533937733e-02,6.126577508795786109e+00
7.812836917492596567e-02,5.696286785347880188e-02,-2.119324804947064211e-01,3.971578881090013363e-02,6.530003488792556432e+00
7.246695295003870163e-02,5.615771020740933928e-02,-2.169217005751387928e-01,3.737477119799652997e-02,6.988211901403588833e+00
6.652446147588947367e-02,5.540571773098339203e-02,-2.215814786720541885e-01,3.497966707072174691e-02,7.513433703882384407e+00
6.032053670225352715e-02,5.470937601438102121e-02,-2.258964126384336857e-01,3.253467539762598670e-02,8.121955940360246373e+00
5.387568470462862635e-02,5.407098670314659794e-02,-2.298522401540670501e-01,3.004388094799716538e-02,8.835945289638592826e+00
4.721120790470050010e-02,5.349265989046964737e-02,-2.334358858673580561e-01,2.751127152888556068e-02,9.686353548977896466e+00
4.034913465861445642e-02,5.297630714261116619e-02,-2.366355046137963158e-01,2.494075222327833685e-02,1.071773110946232066e+01
3.331214644578701228e-02,5.252363518052883401e-02,-2.394405205682433868e-01,2.233615734882368406e-02,1.199657682576848927e+01
2.612350289892392818e-02,5.213614023858540586e-02,-2.418416622016215378e-01,1.970126064807308300e-02,1.362664183180264565e+01
1.880696492304524681e-02,5.181510311898662735e-02,-2.438309929264622367e-01,1.703978408328958929e-02,1.577893202542380635e+01
1.138671615763559887e-02,5.156158495829561011e-02,-2.454019373300191931e-01,1.435540551596428682e-02,1.875578092180951018e+01
3.887283041513535722e-03,5.137642372001657159e-02,-2.465493029082376775e-01,1.165176548757019225e-02,2.314438884864440382e+01
-3.666546255367213181e-03,5.126023142484122802e-02,-2.472692972287416358e-01,8.932473273930440633e-03,3.025101288220363216e+01
-1.124980376522652023e-02,5.121339212771287841e-02,-2.475595404661087573e-01,6.201112354666922510e-03,4.368581339994727841e+01
-1.883742425005944382e-02,5.123606064839452551e-02,-2.474190732680007776e-01,3.461245417576012343e-03,7.849489566878702362e+01
-2.640432805074903466e-02,5.132816205973707996e-02,-2.468483599261482309e-01,7.164190029577354422e-04,3.803785984826854474e+02
-3.392550398384565347e-02,5.148939193533896147e-02,-2.458492868417089250e-01,2.029832116604588042e-03,1.346329155020423229e+02
-4.137609201201125630e-02,5.171921735577864748e-02,-2.444251562900721098e-01,4.773980730568611400e-03,5.738199439762576048e+01
1.001065960712752556e-01,8.152455730801129452e-02,-5.973411929908339912e-02,3.915449408827542666e-02,4.638964568782413700e+00
1.032042149328295244e-01,8.042080303880452807e-02,-6.657361587552686200e-02,4.558152889983052569e-02,4.067263498371961106e+00
1.058985747480506862e-01,7.929051188763447389e-02,-7.357755024251935727e-02,5.181684791064341405e-02,3.651475377780640574e+00
1.081807697439313154e-01,7.813741985010487501e-02,-8.072277202152611242e-02,5.736842837907466658e-02,3.365433557433398004e+00
1.100432564919816558e-01,7.696533828648202680e-02,-8.798566383119688084e-02,6.147210802704257404e-02,3.204092113699282152e+00
1.114798788418190634e-01,7.577814132385646273e-02,-9.534221935082090593e-02,6.372541975392760627e-02,3.152128848061193978e+00
1.124858882693330064e-01,7.457975305083894280e-02,-1.027681226693591687e-01,6.459096233005225118e-02,3.170407189578190899e+00
1.130579595721677988e-01,7.337413454711672056e-02,-1.102388286577772325e-01,6.466446896677534306e-02,3.227024885770060525e+00
1.131942018606440226e-01,7.216527079074173956e-02,-1.177296440990215076e-01,6.427821352858127668e-02,3.306538359106495850e+00
1.128941648077904369e-01,7.095715748642657250e-02,-1.252158093074765000e-01,6.358979064347722310e-02,3.402411502943348598e+00
1.121588401378271205e-01,6.975378785838526330e-02,-1.326725799681232054e-01,6.267768607761066424e-02,3.511942732691152536e+00
1.109906583481808096e-01,6.855913945137290244e-02,-1.400753089248925609e-01,6.158512381542419201e-02,3.634158454559812235e+00
1.093934806758663503e-01,6.737716098355114869e-02,-1.473995276478756999e-01,6.033856601148730042e-02,3.768972269716079904e+00
1.073725863347889664e-01,6.621175929463556098e-02,-1.546210271101136902e-01,5.895587668555363897e-02,3.916837328386717054e+00
1.049346550661516553e-01,6.506678643246519012e-02,-1.617159378066428677e-01,5.745017800323569401e-02,4.078603013925600429e+00
1.020877450596451574e-01,6.394602692067812011e-02,-1.686608086513038951e-01,5.583179747307805835e-02,4.255466241119365556e+00
9.884126631839794397e-02,6.285318524957715647e-02,-1.754326844905352289e-01,5.410931236929614890e-02,4.448974044444510945e+00
9.520594955572435347e-02,6.179187363153308687e-02,-1.820091819779413589e-01,5.229014122108284479e-02,4.661060753527675793e+00
9.119381072647771147e-02,6.076560006139759829e-02,-1.883685635588439600e-01,5.038089587204493125e-02,4.894115204487149207e+00
8.681811131024422257e-02,5.977775672139054586e-02,-1.944898093202725720e-01,4.838760099393338981e-02,5.151080337976675416e+00
8.209331447765515211e-02,5.883160876878724965e-02,-2.003526864689062492e-01,4.631583712043906009e-02,5.435592982653133731e+00
7.703503728470252609e-02,5.793028354346625719e-02,-2.059378162073174923e-01,4.417083783850762196e-02,5.752177629729248842e+00
7.165999905307252060e-02,5.707676023099037682e-02,-2.112267377874703089e-01,4.195755849743824928e-02,6.106516231146749796e+00
6.598596610711665589e-02,5.627386001538799837e-02,-2.162019695297535682e-01,3.968072659990837942e-02,6.505828620834236631e+00
6.003169305012420742e-02,5.552423675418301924e-02,-2.208470666058613419e-01,3.734488000838388083e-02,6.959418497315342123e+00
5.381686077399765178e-02,5.483036820649569293e-02,-2.251466753945275678e-01,3.495439677552416441e-02,7.479474162239563739e+00
4.736201140722977321e-02,5.419454784320830443e-02,-2.290865842304520561e-01,3.251351903020974210e-02,8.082272988032400463e+00
4.068848041620211353e-02,5.361887726626613643e-02,-2.326537703786739630e-01,3.002637251509785235e-02,8.790046705077706690e+00
3.381832608423228359e-02,5.310525926217019715e-02,-2.358364430791279609e-01,2.749698285263969810e-02,9.633967661143106653e+00
2.677425660146651523e-02,5.265539151262251666e-02,-2.386240825191048576e-01,2.492928928708320127e-02,1.065911331126045170e+01
1.957955500660930534e-02,5.227076098311232710e-02,-2.410074746048008754e-01,2.232715643639720735e-02,1.193307856637979292e+01
1.225800222858406188e-02,5.195263900799081125e-02,-2.429787414170223037e-01,1.969438444664538962e-02,1.356166562241130791e+01
4.833798482497254217e-03,5.170207708827988941e-02,-2.445313672503806601e-01,1.703471784578849957e-02,1.571924568128632593e+01
-2.668516720280070947e-03,5.151990341610467733e-02,-2.456602201499086535e-01,1.435185332806105697e-02,1.871269073095571400e+01
-1.022414568352023566e-02,5.140672013723767558e-02,-2.463615688739121123e-01,1.164944665390659981e-02,2.313397104563348705e+01
-1.780811449093542068e-02,5.136290136080273738e-02,-2.466330952269889243e-01,8.931118817638944440e-03,3.029449341207963542e+01
-2.539535555344107909e-02,5.138859192271754556e-02,-2.464739017224514550e-01,6.200461611518563211e-03,4.381793805982281498e+01
-3.296079046603971052e-02,5.148370690696176671e-02,-2.458845145488241513e-01,3.461042698271068682e-03,7.881959468164390614e+01
-4.047941290045505014e-02,5.164793192625331125e-02,-2.448668818306122541e-01,7.164102926888400768e-04,3.821986165545225731e+02
-4.792637125952808885e-02,5.188072416120492053e-02,-2.434243671890893579e-01,2.029902453986236720e-03,1.353156349888512580e+02
-5.527705082017453364e-02,5.218131415452635646e-02,-2.415617386243884279e-01,4.774373275988861264e-03,5.767500950560961570e+01
9.716914496918907518e-02,8.058138582145489559e-02,-6.557855255136667283e-02,4.438139120239645297e-02,4.106336323431745150e+00
9.984576000537251361e-02,7.945002505212636623e-02,-7.258911488795076472e-02,5.070541602423143945e-02,3.666451935332295076e+00
1.021098537221418884e-01,7.829602763091964013e-02,-7.973994694519866144e-02,5.642388546838882080e-02,3.360918765616829340e+00
1.039539425218740515e-01,7.712320791070115256e-02,-8.700741279788751226e-02,6.081190017237254886e-02,3.180495017312521711e+00
1.053719310656454494e-01,7.593544245841932216e-02,-9.436749100654324984e-02,6.340165248921564300e-02,3.110666991123164138e+00
1.063591324203944227e-01,7.473665724173601810e-02,-1.017958540164448089e-01,6.456210834754062822e-02,3.114040389575635004e+00
1.069122835508246744e-01,7.353081465237194803e-02,-1.092679485684436014e-01,6.488172129839687996e-02,3.157730690824459341e+00
1.070295561048435901e-01,7.232190040905808748e-02,-1.167590768558123826e-01,6.470940480293731201e-02,3.225122261877159779e+00
1.067105624568860517e-01,7.111391038338349402e-02,-1.242444781588731145e-01,6.421334726130641102e-02,3.309028371432933824e+00
1.059563569891483342e-01,6.991083739208447945e-02,-1.316994106875732651e-01,6.347740945654194167e-02,3.406377670219144616e+00
1.047694326064973064e-01,6.871665799943108000e-02,-1.390992333614932963e-01,6.254769511573385343e-02,3.515937317921611793e+00
1.031537124965744984e-01,6.753531937333345780e-02,-1.464194872569747341e-01,6.145240798118702108e-02,3.637396953407397771e+00
1.011145371623302508e-01,6.637072623861324516e-02,-1.536359764521584015e-01,6.021060565775386564e-02,3.770986639302416954e+00
9.865864676985018622e-02,6.522672797056366933e-02,-1.607248480027123894e-01,5.883631537980789361e-02,3.917314313666709236e+00
9.579415886982033113e-02,6.410710587145865280e-02,-1.676626707839030950e-01,5.734060039879756987e-02,4.077302724136572465e+00
9.253054156626895621e-02,6.301556067206637302e-02,-1.744265129384092172e-01,5.573266221411134203e-02,4.252177990132861574e+00
8.887858222127154040e-02,6.195570029947887469e-02,-1.809940176738878970e-01,5.402046198096491919e-02,4.443490540256813226e+00
8.485035179906050273e-02,6.093102795168942043e-02,-1.873434771597558834e-01,5.221108935865723111e-02,4.653161795037071613e+00
8.045916496739435875e-02,5.994493051833496566e-02,-1.934539042789320817e-01,5.031099242097232527e-02,4.883556599489842220e+00
7.571953608806507308e-02,5.900066738587717019e-02,-1.993051019973773319e-01,4.832612785755387164e-02,5.137586033286202891e+00
7.064713124200969196e-02,5.810135966422474291e-02,-2.048777301221422209e-01,4.626206361855956378e-02,5.418849753345745590e+00
6.525871644759931312e-02,5.724997987040663511e-02,-2.101533692272637699e-01,4.412405209771899650e-02,5.731832783839308831e+00
5.957210224326227321e-02,5.644934210339506986e-02,-2.151145815362157931e-01,4.191708437744438853e-02,6.082180123168487995e+00
5.360608481761387767e-02,5.570209274255401993e-02,-2.197449685596742919e-01,3.964593184709249568e-02,6.477085871813394569e+00
4.738038388167817305e-02,5.501070170045789520e-02,-2.240292252980863041e-01,3.731517909285828744e-02,6.925855535873691515e+00
4.091557748855487175e-02,5.437745425899274954e-02,-2.279531908298844667e-01,3.492925053911730138e-02,7.440737477115036747e+00
3.423303401597460605e-02,5.380444351572459538e-02,-2.315038951181355165e-01,3.249243246610492020e-02,8.038184638714087171e+00
2.735484153656324649e-02,5.329356346550204876e-02,-2.346696018809111828e-01,3.000889150139049791e-02,8.740823828712018795e+00
2.030373480927043575e-02,5.284650274016097771e-02,-2.374398473836805967e-01,2.748269034965794902e-02,9.580619243935240448e+00
1.310302013328070239e-02,5.246473902702360192e-02,-2.398054750255015632e-01,2.491780131024642561e-02,1.060409544881517263e+01
5.776498312789871831e-03,5.214953418464066126e-02,-2.417586656046925575e-01,2.231811798973256170e-02,1.188118538984484474e+01
